title,author,year,type,keywords,cluster
7th International Conference on Work with Computing Systems,"CIUCCARELLI, PAOLO;PERLA INNOCENTI;FEDERICO VIDARI",2004,04.1 Contributo in Atti di convegno,-,nocluster
"RAAD’04, 13th International Workshop on Robotics in Alpe-Adria-Danube Region","CANINA, MARIA RITA;VICENTINI, FEDERICO;ROVETTA, ALBERTO",2004,04.1 Contributo in Atti di convegno,-,nocluster
7th International conference Automatization / Robotics in theory and practice. ROBTEP 2004,"CANINA, MARIA RITA;VICENTINI, FEDERICO;ROVETTA, ALBERTO",2004,04.1 Contributo in Atti di convegno,-,nocluster
"11th World Congress in Mechanism and Machine Science, China Machinery Press","CANINA, MARIA RITA;ROVETTA, ALBERTO;PASOLINI F;TRONCONI M;CHIESA E.",2004,04.1 Contributo in Atti di convegno,-,nocluster
0,"COLORNI VITALE, ALBERTO;A. LUE';V. MORROCCHI",2004,04.1 Contributo in Atti di convegno,-,nocluster
"XI Conferenza internazionale ""Living and Walking in Cities-Historical centers""","STUDER, LUCA PASINO;MAJA, ROBERTO;PONTI, MARCO;SALA, GABRIELLA;VERONESI, ELEONORA",2004,04.1 Contributo in Atti di convegno,-,nocluster
"Provincia di Lecco, Convegno di Varenna VII edizione, Protezione civile e sviluppo infrastrutturale.","MAJA, ROBERTO",2004,04.1 Contributo in Atti di convegno,-,nocluster
IV Int. Seminar Structural Analysis of Historical Constructions,"J. PIina Henriques;P. B. Lourenco;BINDA, LUIGIA;ANZANI, ANNA",2004,04.1 Contributo in Atti di convegno,-,nocluster
"First World Forum on Men's Health Medicine, World Academy of Biomedical Technology (WABT) of UNESCO,","ROVETTA, ALBERTO;CANINA, MARIA RITA;C. PAUL;M. BISOGNI;R. MAMO",2004,04.1 Contributo in Atti di convegno,-,nocluster
Cologne-Twente Workshop 2004 - Workshop on Graphs and Combinatorial Optimization.,"R. Aringhieri;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. Nonato",2004,04.1 Contributo in Atti di convegno,AUT,nocluster
TRISTAN V,"R. Aringhieri;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. Nonato",2004,04.1 Contributo in Atti di convegno,-,nocluster
Fourth International Conference on Design & Emotion,"ROGNOLI, VALENTINA;LEVI, MARINELLA",2004,04.1 Contributo in Atti di convegno,Materials; expressive-sensorial dimension; the design of materials; emotions,nocluster
DESIGN 2004 8th International Design Conference,"FERRARIS, SILVIA DEBORAH",2004,04.1 Contributo in Atti di convegno,-,nocluster
"Noveno Seminario Internacional Forum UNESCO Universidad y Patrimonio La gestión del patrimonio, centralidad y periferia","AMORUSO, GIUSEPPE;M. L. Tarchini",2004,04.1 Contributo in Atti di convegno,-,nocluster
of 7th International Conference on Work With Computing Systems,"E. Erlicher;RIZZO, FRANCESCA;G. Ferrari",2004,04.1 Contributo in Atti di convegno,-,nocluster
Coneixement i Arquitectura. Knowledge and Architecture,"M. A. BONFANTINI;ZINGALE, SALVATORE",2004,04.1 Contributo in Atti di convegno,Semiotica; Metropoli; Dialogo,nocluster
Metodologie di riordino per gli archivi di architettura,"CIAGA', GRAZIELLA LEYLA",2004,04.1 Contributo in Atti di convegno,-,nocluster
Intl. Workshop on Web Metrics and Measurement (MWW 2005),"MATERA, MARISTELLA;RIZZO, FRANCESCA;TOFFETTI CARUGHI, GIOVANNI",2005,04.1 Contributo in Atti di convegno,-,nocluster
60° Congresso Nazionale ATI Energia e Ambiente: valori condivisi,"RUGGIERI, GIANLUCA;PAGLIANO, LORENZO;ZANGHERI, PAOLO;PIARDI, SILVIA ELVIRA MARIA;S. Pangrazzi",2005,04.1 Contributo in Atti di convegno,-,nocluster
Future Ground.The Design Research Society Conference,"PIZZOCARO, SILVIA LUISA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"16th Mini-EURO Conference, Poznan","D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Morrocchi;D. Rossi",2005,04.1 Contributo in Atti di convegno,-,nocluster
"4 DED -The 4th conference Doctoral Education in Design Editors: Jacques Giard, David Pijawka","PIZZOCARO, SILVIA LUISA",2005,04.1 Contributo in Atti di convegno,Design education; Academic design curricula,nocluster
Work with computing systems. Kuala Lumpur: Damai Sciences,"BAGNARA, SEBASTIANO;F. Papeschi;O. Parlangeli;RIZZO, FRANCESCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
International Workshop on Web Information Systems Modelling (WISM 2005),"CERI, STEFANO;DANIEL, FLORIAN;MATERA, MARISTELLA;RIZZO, FRANCESCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
11th international conference on fracture,"ANZANI, ANNA;BINDA, LUIGIA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Joining Forces.Design Research, Industries and a New Interface for Competitiveness","PIZZOCARO, SILVIA LUISA",2005,04.1 Contributo in Atti di convegno,Scholarly research in design,nocluster
"Atti della Conferenza ""European Commission COST Action C10 - Outskirts of European Cities""","SARTORIO, GIANLUIGI;STUDER, LUCA PASINO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Trasporti e Politiche Economiche,"BRAMBILLA, MARCO;ERBA, STEFANO;PONTI, MARCO GUIDO",2005,04.1 Contributo in Atti di convegno,-,nocluster
1st european workshop on Restoration and use of the early medieval fortifications in the east mediterranean countries,"BINDA, LUIGIA;ANZANI, ANNA;SAISI, ANTONELLA ELIDE",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Colore e colorimetria: contributi multidisciplinari, Atti della Prima conferenza Nazionale del Gruppo del Colore","RICCO', DINA",2005,04.1 Contributo in Atti di convegno,sinestesia; design; colore,nocluster
Dalla conosenza e dalla caratterizzazione dei materiali e degli elementi dell'edilizia storica in muratura ai provvedimenti compatibili di consolidamento,"ANZANI, ANNA;BINDA, LUIGIA;FONTANA, ALBERTO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Atti del Congresso AIRO,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Morrocchi;D. Rossi;R. Wolfler",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Midech’05, Multimedia.Information@Design for Cultural Heritage","BREVI, FAUSTO;CECCARELLI, NICOLO';PIGNATEL, ALICE",2005,04.1 Contributo in Atti di convegno,-,nocluster
35rd International Conference on Environmental Systems (ICES),"DOMINONI, ANNALISA",2005,04.1 Contributo in Atti di convegno,aesthetic; comfort; international space station; on-orbit experiment; space clothing; space design,nocluster
International Symposium on Fashion Marketing and management Research,"BERTOLA, PAOLA;COLOMBI, CHIARA;CONTI, GIOVANNI MARIA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"ED-MEDIA 2005--World Conference on Educational Multimedia, Hypermedia & Telecommunications","GARZOTTO, FRANCA;RIZZO, FRANCESCA",2005,04.1 Contributo in Atti di convegno,Interaction Design,nocluster
International Conference for Interaction Design and Children (IDC 2005),"GARZOTTO, FRANCA;RIZZO, FRANCESCA",2005,04.1 Contributo in Atti di convegno,INF,nocluster
Giornate ASECAP 2005,"R. Arditi;M. Comi;L. Iorio;PONTI, MARCO;A. Rossini;STUDER, LUCA PASINO;VAGHI, DANIELE;VERONESI, ELEONORA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings of the Conference Design Education; Tradition and Modernity,"MAFFEI, STEFANO;N. Morelli;PACENTI, ELENA;SANGIORGI, DANIELA",2005,04.1 Contributo in Atti di convegno,-,nocluster
12th International Product Development Management Conference,"DELL'ERA, CLAUDIO;MARCHESI, ALESSIO;VERGANTI, ROBERTO;ZURLO, FRANCESCO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Design System Evolution: 6th European Academy of Design Conference,"PIZZOCARO, SILVIA LUISA",2005,04.1 Contributo in Atti di convegno,Evolution of artefacts,nocluster
"COLORE E COLORIMETRIA: CONTRIBUTI  MULTIDISCIPLINARI. Atti della prima Conferenza Nazionale del Gruppo del Colore Università degli Studi ""G.d’Annunzio"", Pescara 20-21 ottobre 2005.","CALABI, DANIELA ANNA",2005,04.1 Contributo in Atti di convegno,Colore; percezione visiva; percezione aptica; percezione cinetica; forma; texture; pattern; comunicazione visiva; design,nocluster
"Proceedings of the Conference Joining Forces. Design research, industries and a new interface for competitivness (http://www2.uiah.fi/joiningforces/papers.html)","MAFFEI, STEFANO;B. Mager;SANGIORGI, DANIELA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Design Education: Tradition & Modernity (DETM2005),"AURICCHIO, VALENTINA;SIMONELLI, GIULIANO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Iris. Essente et sens des couleurs,"BUCCHETTI, VALERIA LUISA",2005,04.1 Contributo in Atti di convegno,-,nocluster
MX Design Conference 2005 Design Perspectives. Envisioning design for the XXI century,"AURICCHIO, VALENTINA;SIMONELLI, GIULIANO;ZURLO, FRANCESCO",2005,04.1 Contributo in Atti di convegno,-,nocluster
MIDECH  ‘05Multimedia information design for cultural heritage,"F. Celaschi;TROCCHIANESI, RAFFAELLA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Atti del Congresso SIe-L,"I. Blecic;COLORNI VITALE, ALBERTO",2005,04.1 Contributo in Atti di convegno,-,nocluster
TU Berlin Conference on Applied Infrastructure research,"PONTI, MARCO GUIDO",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Atti della Prima Conferenza Nazionale del Gruppo del Colore - Università degli Studi ""G. D’Annunzio""","BISSON, MARIO",2005,04.1 Contributo in Atti di convegno,-,nocluster
"ED-MEDIA 2005--World Conference on Educational Multimedia, Hypermedia & Telecommunications","S. Barzaghi;GARZOTTO, FRANCA;GHEZZI, SILVIA;RIZZO, FRANCESCA",2005,04.1 Contributo in Atti di convegno,INF,nocluster
MIDECH 2005- Multimedia.Information@DEsign for Cultural Heritage,"ROSSI, MAURIZIO;P. Ceregioli;S. Savoretti",2005,04.1 Contributo in Atti di convegno,-,nocluster
Pride & Pre-design. The Cultural Heritage and the Science of  Design,"CELASCHI, FLAVIANO;FRANZATO, CARLO;GABBATORE, ROBERTA;LUPO, ELEONORA;TROCCHIANESI, RAFFAELLA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Actas Primer Congreso Internacional de Arte y Sinestesia,"RICCO', DINA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Atti del Congresso AIRO,"CICCARELLI, DIEGO;COLORNI VITALE, ALBERTO;A. Luè;V. Morrocchi;D. Rossi;R. Wolfler",2005,04.1 Contributo in Atti di convegno,-,nocluster
Innovazione sociale sostenibile. Iniziative e progetti a confronto tra realtà milanesi e Università,"VEZZOLI, CARLO ARNALDO",2005,04.1 Contributo in Atti di convegno,-,nocluster
1st Canadian Conference on ‘Effective Design of Structures',"ANZANI, ANNA;BINDA, LUIGIA;TALIERCIO, ALBERTO",2005,04.1 Contributo in Atti di convegno,ancient masonry; creep; viscoelasticity; damage,nocluster
STREMAH IX,"ANZANI, ANNA;BINDA, LUIGIA;TALIERCIO, ALBERTO",2005,04.1 Contributo in Atti di convegno,ancient masonry; creep; viscoelasticity; damage,nocluster
Convegno Internazionale “Immagine della città europea” Terza sessione Rilievo e immagine della compl,"AMORUSO, GIUSEPPE",2005,04.1 Contributo in Atti di convegno,-,nocluster
"XXVII° Convegno internazionale delle discipline della rappresentazione, UID Facoltà di Architettura","AMORUSO, GIUSEPPE;C. BARTOLOMEI;F. FARAONE",2005,04.1 Contributo in Atti di convegno,-,nocluster
Secondo Colloquio sul restauro del peaseggio e del territorio,"AMORUSO, GIUSEPPE;R. MINGUCCI",2005,04.1 Contributo in Atti di convegno,-,nocluster
Pride & Pre-design. The Cultural Heritage and the Science of Design,"CELASCHI, FLAVIANO;C. Franzato;R. Gabbatore;LUPO, ELEONORA;TROCCHIANESI, RAFFAELLA",2005,04.1 Contributo in Atti di convegno,valorizzazione dei beni culturali; città murate,nocluster
3rd Conference of the Euro-regional Projects,"STUDER, LUCA PASINO;MARCHIONNI, GIOVANNA;MAJA, ROBERTO;MARTURANO P;MESSINA C;IORIO L;PONTI, MARCO;VERONESI, ELEONORA",2005,04.1 Contributo in Atti di convegno,-,nocluster
xxxxx,"ANZANI, ANNA",2005,04.1 Contributo in Atti di convegno,-,nocluster
MX Design Conference 2005 - Design Perspectives. Envisioning Design for the XXI Century,"COLOMBI, CHIARA;CONTI, GIOVANNI MARIA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Joining Forces - Papers from International Conference on Design Research,"COLOMBI, CHIARA;SIMONELLI, GIULIANO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Contatto e Comunicazione,"ZINGALE, SALVATORE;BONFANTINI M. A.",2005,04.1 Contributo in Atti di convegno,Contatto; Funzione fàtica; Ambienti; Artefatti,nocluster
Arquitectura de la in-diferencia. The architecture of in-difference,"ZINGALE, SALVATORE;BONFANTINI M. A.",2005,04.1 Contributo in Atti di convegno,-,nocluster
La città in...,"MAFFEI, STEFANO;VILLARI, BEATRICE",2005,04.1 Contributo in Atti di convegno,-,nocluster
CASVA - Metodologie di riordino degli archivi di architettura. Nuove proposte,"CIUCCARELLI, PAOLO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Design Perspectives. Envisioning design for the XXi Century,"G. CONTI;COLOMBI, CHIARA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"ICINCO 2005 - 2nd International Conference on Informatics in Control, Automation and Robotics, co-sp","VICENTINI, FEDERICO;CANINA, MARIA RITA;ROVETTA, ALBERTO",2005,04.1 Contributo in Atti di convegno,http://www.icinco.org/Abstracts/2005/ICINCO2005_Abstracts.htm,nocluster
Proceedings of the International Conference HealthCare Systems Ergonomics and Patient Safety,"ANSELMI, LAURA",2005,04.1 Contributo in Atti di convegno,-,nocluster
MIC 2005 Metaheuristics International Conference,"R. ARINGHIERI;BRUGLIERI, MAURIZIO;MALUCELLI, FEDERICO;M. NONATO",2005,04.1 Contributo in Atti di convegno,-,nocluster
0,"COLORNI VITALE, ALBERTO;I. BLECIC;GIOCOMO",2005,04.1 Contributo in Atti di convegno,-,nocluster
Scientific Workshop on Mountain Mobility-SWOMM – Bolzano/Bozen,"STUDER, LUCA PASINO;MAJA, ROBERTO;PONTI, MARCO;SALA, GABRIELLA;VERONESI, ELEONORA;ARDITI R.;JAVICOLI A.",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Designing Designers, Convention of University Courses in Design, 5th ed. 2004","GUERRINI, LUCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Primo Convegno  Nazionale di Architettura degli Interni, IUAV, Venezia 26 ottobre 2005","GUERRINI, LUCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
Crossing Design Boundaries,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2005,04.1 Contributo in Atti di convegno,design management; network,nocluster
Joining Forces,"CAUTELA, CABIRIO;ZURLO, FRANCESCO",2005,04.1 Contributo in Atti di convegno,design research; networking,nocluster
CISBAT 2005. Renewables in a changing climate. Innovation in building envelopes and environmental system,"BAGLIONI, ADRIANA;OBERTI, ILARIA;PIARDI, SILVIA ELVIRA MARIA;PLANTAMURA, FRANCESCA",2005,04.1 Contributo in Atti di convegno,-,nocluster
18th Mini Euro Conference on VNS,"R. Aringhieri;BRUGLIERI, MAURIZIO;M. Davidovic;M. Nonato",2005,04.1 Contributo in Atti di convegno,-,nocluster
STREMAH IX,"M. A. Ramalho;TALIERCIO, ALBERTO;ANZANI, ANNA;BINDA, LUIGIA;PAPA, ENRICO",2005,04.1 Contributo in Atti di convegno,masonry; stone; mortar; damage; finite elements,nocluster
Living and walking in cities. Pedestrian mobility and public transport. VIIth International Conference,"PINTO, FULVIA;STUDER, LUCA PASINO",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Italo-Australian e-Health, Telemedicine and Home Telecare Symposium","CANINA, MARIA RITA;VICENTINI, FEDERICO",2005,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Environmental Systems & European Symposium on Space Environmental Control Systems,"FERRARIS, SILVIA DEBORAH",2005,04.1 Contributo in Atti di convegno,-,nocluster
"Design on eLearning. International Conference on Teaching and Learning with Technology in Art, Design and Communication","MAIOCCHI, MARCO MARIA;INGARAMO, MATTEO ORESTE",2005,04.1 Contributo in Atti di convegno,-,nocluster
-,"RICCO', DINA;A. Belluscio",2005,04.2 Abstract in Atti di convegno,-,nocluster
"Congresso Internacional de Design. Design, Art and New Technologies: Ways, Exchanges and Frontiers, October 26, 27 and 28 of 2006","PIREDDA, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings 11th Meeting of the EURO Working Group on Transportation,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;V. Marrocchi",2006,04.1 Contributo in Atti di convegno,-,nocluster
Seasons in design,"GUERRINI, LUCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
ORMMES 2006 - 19-th Mini Euro Conference,"BRUGLIERI, MAURIZIO;L. Liberti",2006,04.1 Contributo in Atti di convegno,-,nocluster
University of Wales Institute,"INGARAMO, MATTEO ORESTE;RAMPINO, LUCIA ROSA ELENA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Proc. 85th Annual Meeting TRB,"D. Ciccarelli;COLORNI VITALE, ALBERTO;A. Luè;D. Rossi",2006,04.1 Contributo in Atti di convegno,-,nocluster
La Sala delle Cariatidi nel Palazzo Reale di Milano. Il cantiere di studio,"BREVI, FAUSTO;N. Ceccarelli;L. L. Micoli;PIGNATEL, ALICE;RUSSO, MICHELE",2006,04.1 Contributo in Atti di convegno,-,nocluster
"I International Congress of Design, Art and New Technologies.","MAIOCCHI, MARCO MARIA;MANGIAROTTI, RAFFAELLA",2006,04.1 Contributo in Atti di convegno,aesthetic; perception,nocluster
Electronic Imaging & the Visual Arts - EVA,"ROSSI, MAURIZIO;SINISCALCO, ANDREA;L. Appolonia",2006,04.1 Contributo in Atti di convegno,-,nocluster
85th Transportation Research Board Annual meeting,"ERBA, STEFANO;PONTI, MARCO GUIDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Advanced Visual Interfaces International Working Conference (AVI 2006),"S. Albertario;DANIEL, FLORIAN;MATERA, MARISTELLA;A. Nibioli;RIZZO, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Cumulus Working Papers,"MAFFEI, STEFANO;VILLARI, BEATRICE",2006,04.1 Contributo in Atti di convegno,-,nocluster
E-learning Africa 2006 International Conference,"COLORNI VITALE, ALBERTO;SCOTTI, STEFANO",2006,04.1 Contributo in Atti di convegno,-,nocluster
Governo del territorio e strategie di valorizzazione dei beni culturali,"GUIDA, FRANCESCO ERMANNO",2006,04.1 Contributo in Atti di convegno,-,nocluster
International Conference on Web Engineering (ICWE 2006),"CERI, STEFANO;DANIEL, FLORIAN;MATERA, MARISTELLA;RIZZO, FRANCESCA",2006,04.1 Contributo in Atti di convegno,-,nocluster
7º Congresso Italiano di Scienza e Tecnologia degli Alimenti CISETA,"MANZINI, EZIO;MERONI, ANNA",2006,04.1 Contributo in Atti di convegno,-,nocluster
Progetti d'infrastrutturazione nelle regione urbana milanese,"PONTI, MARCO GUIDO",2006,04.1 Contributo in Atti di convegno,-,nocluster
