dc.publisher.place;dc.type.referee;dc.publisher.country;item.collection;item.openaireRights;dc.subject.keywordsita;dc.language.iso;dc.subject.keywords;dc.identifier.uri;dc.date.issued;dc.type.full;dc.relation.ispartofbook;item.journal.title;dc.title;dc.relation.medium;dc.description.numberofauthors;dc.publisher.name;dc.authority.people;dc.type.circulation;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/517832;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SVILUPPO & ORGANIZZAZIONE;Prevedere i contesti d’uso. L’esperienza del design per l’abitabilità nello spazio;-0;1;Milano : E.S.T.E, Via A Colautti 1, I 20125 Milan Italy:011 39 02 30328551, EMAIL: edizioni.este@iol.it, Fax: 011 39 02 30329553;ZURLO, FRANCESCO;nazionale;;;;;;;;;;;;;;
-0;Esperti non anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;ita;-0;http://hdl.handle.net/11311/518009;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Dal design dei servizi al design dei sistemi d’attività. Service encounter e activity theory come nodi critici della progettazione dei sistemi d'interfaccia;CD-ROM;2;Edizioni POLI.Design, Milano;"MAFFEI, STEFANO;SANGIORGI, DANIELA";nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/518030;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;La marca come sistema complesso e le ragioni del metaprogetto;-0;1;Milano : Consorzio POLI.design;CIUCCARELLI, PAOLO;nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/518191;2000;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RICERCA OPERATIVA;A mathematical model for the railway schedule optimization when a network authority confronts several transportation companies.;-0;2;-0;"BRUGLIERI, MAURIZIO;ZIRILLI F.";nazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/518192;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;BOLLETTINO DELL'UNIONE MATEMATICA ITALIANA. A;Problemi di taglio minimo con vincoli di cardinalità;-0;1;Zanichelli Editore Spa:Via Irnerio 34, 40126 Bologna Italy:011 39 51 293232, EMAIL: abbonamenti@bo.zanichelli.it, INTERNET: http://www.zanichelli.it, Fax: 011 39 51 243437;BRUGLIERI, MAURIZIO;nazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Renewable energy, Biomass exploitation, Mathematical programming;http://hdl.handle.net/11311/518194;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ENERGY POLICY;Optimal running and planning of a biomass-based energy production process.;-0;2;-0;"BRUGLIERI, MAURIZIO;L. LIBERTI";-0;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/518359;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;A.D.M.;Desideri non Bisogni;-0;1;Savona : Dogma;DELL'ACQUA BELLAVITIS, ARTURO;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/518587;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ASSISTENZA ANZIANI;Ergonomia, lo stand dell’evento speciale;-0;2;Bologna : Fin-mark, 2003!-;"MUSCHIATO, SABRINA;CANINA, MARIA RITA";nazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/518588;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ASSISTENZA ANZIANI;Ergonomia & Design;-0;2;Bologna : Fin-mark, 2003!-;"MUSCHIATO, SABRINA;CANINA, MARIA RITA";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng;-0;http://hdl.handle.net/11311/518589;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;JOURNAL OF THE NEUROLOGICAL SCIENCES;Innovative system for data measurement in movement disorders: quantitative analysis for Parkinson disease;-0;3;Elsevier BV:PO Box 211, 1000 AE Amsterdam Netherlands:011 31 20 4853757, 011 31 20 4853642, 011 31 20 4853641, EMAIL: nlinfo-f@elsevier.nl, INTERNET: http://www.elsevier.nl, Fax: 011 31 20 4853598;"ROVETTA, ALBERTO;R. PEGORARO;CANINA, MARIA RITA";internazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/518830;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Lighting Design per la percezione dei beni artistici e architettonici - Lighting Design for the perception of artistic and architectonic assets;-0;1;Milano : Consorzio POLI.design;ROSSI, MAURIZIO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/519714;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ALTA FREQUENZA;Tecnologie informatiche per l'insegnamento;-0;3;Association Elettrotecnica Elettronic:AEI Uffic Center, Piaz Morandi 2, 20121 Milan Italy:011 39 02 77790223, EMAIL: soci@aei.it, Fax: 011 39 02 798817;"COLORNI A.;PILLAN, MARGHERITA;SANCASSANI S.";nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/519946;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IMPRESA & STATO;Moda e Design quale rapporto;-0;1;Catanzaro: Rubettino Editore  precedenti: -Milano:  PROMOS editore  -Monza: Franco Angeli Riviste  -Milano : Camera di commercio, industria, artigianato e agricoltura, ©1988;BERTOLA, PAOLA;nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/519947;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN STUDIES;Design as a knowledge agent. How design as a knowledge process is embedded in organization to foster innovation;-0;2;Butterworth Heinemann Publishers:Linacre House Jordan Hill, Oxford OX2 8DP United Kingdom:011 44 1865 314569, EMAIL: bhmarketing@repp.co.uk, INTERNET: http://www.laxtonsprices.co.uk, Fax: 011 44 1865 314569;"BERTOLA, PAOLA;TEIXEIRA J. C.";internazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/520293;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Informatica uguale democrazia della cultura;-0;1;Advanstar Communications Incorporated:131 West First Street:Duluth, MN 55802:(800)346-0085, (218)723-9477, EMAIL: fulfill@superfill.com, INTERNET: http://www.advanstar.com, Fax: (218)723-9437;COLORNI VITALE, ALBERTO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/520342;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;UNIVERSITÀ E SCUOLA;Il modello-Politecnico per l'e-learning: tre aspetti chiave,;-0;1;Attuale: Udine : Fourm editrice universitaria udinese  Precedente: EDITORE CONCURED:COnferenza Nazionale dei Centri Universitari di Ricerca Educativa e Didattica;COLORNI VITALE, ALBERTO;-0;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/520343;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;From learning objects to learning objectives;-0;1;-0;COLORNI VITALE, ALBERTO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/520365;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;IL PERCORSO DELLA QUALITA';-0;2;-0;"SIMONELLI, GIULIANO;SCULLICA, FRANCESCO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/520366;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;NON SOLO ALBERGO;-0;2;-0;"SIMONELLI, GIULIANO;SCULLICA, FRANCESCO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;bul;-0;http://hdl.handle.net/11311/520367;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IMPRESA & STATO;Distretti e metadistretti del design industriale;-0;1;Catanzaro: Rubettino Editore  precedenti: -Milano:  PROMOS editore  -Monza: Franco Angeli Riviste  -Milano : Camera di commercio, industria, artigianato e agricoltura, ©1988;SIMONELLI, GIULIANO;nazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;eng ita;ita;http://hdl.handle.net/11311/521645;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Progettisti crescono;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;eng ita;ita;http://hdl.handle.net/11311/521646;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Fuoriclasse, dentro legno;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;http://hdl.handle.net/11311/521647;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;A scuola di innovazione;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;eng ita;ita;http://hdl.handle.net/11311/521648;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Linee di luce;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;http://hdl.handle.net/11311/521649;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Professionisti all'opera;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/521650;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Professionisti non per caso;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/521651;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Un progetto per vivere il mare;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng;-0;http://hdl.handle.net/11311/521652;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Questione di qualità;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/521655;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Bordeggiando verso la professione;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;http://hdl.handle.net/11311/521656;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Benvenuti a bordo;-0;1;-0;RATTI, ANDREA;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;http://hdl.handle.net/11311/521657;2009;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Progettare senza confini;-0;1;Milano : Tecniche nuove;RATTI, ANDREA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/523970;1997;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Servizi ferroviari a orario cadenzato: Fondamenti metodologici;-0;3;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;"MAJA, ROBERTO;DI FELICE D;LIMONGELLI M.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/523971;2000;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;La sicurezza nel trasporto delle merci pericolose: coordinamento delle informazioni e prevenzione del rischio;-0;2;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;"MAJA, ROBERTO;VESCIA, GIOVANNI";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/523972;1999;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Struttura e organizzazione del trasporto di merci pericolose ai fini della prevenzione del rischio;-0;2;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;"PIVI M.;MAJA, ROBERTO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/523973;1997;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Stima degli effetti delle emissioni da autotrazione ai fini del calcolo delle capacità in ambito urbano;-0;2;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;"MAJA, ROBERTO;SADA S.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/523976;1993;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IA. INGEGNERIA AMBIENTALE;Progetto AMES - Parte I - Il modulo per la valutazione delle emissioni da traffico e della qualità dell'aria;-0;6;Milan Italy: Centro de Ingegneria per la Protezione dell Ambiente CIPA;"GIUGLIANO M.;CERNUSCHI, STEFANO;MAJA, ROBERTO;GIOVANNINI I.;ANDRETTA M.;CERE A.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/524014;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PARAMETRO;Quel che piace alle donne. Una rubrica femminile di intrecci sull’architettura;-0;1;Gruppo Editoriale Faenza Editrice:via Pier de Crescenzi 44, I 48018 Faenza Italy:011 39 0546 670111, EMAIL: info@faenza.com, Fax: 011 39 0546 660440;BARBARA, ANNA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/524015;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PARAMETRO;ANY 4. Architetture femminili: lavoro di raccolta (dialogo con Gisella Bassanini e Rossella Gotti);-0;1;-0;BARBARA, ANNA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/524017;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Sistemi telematici per la sicurezza autostradale: analisi economica e valutazione degli impatti sull'utenza;-0;1;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;MAJA, ROBERTO;nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/524383;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Progetto virtuale;-0;1;-0;CALABI, DANIELA ANNA;internazionale;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/524386;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Interfacce umane per mondi digitali.;ELETTRONICO;2;-0;"CALABI, DANIELA ANNA;ALESSANDRO RIZZI";nazionale;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;"Colore; Identità; Città; Percezione, Sinestesia";http://hdl.handle.net/11311/524387;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Colori che si possono ascoltare;ELETTRONICO;1;-0;CALABI, DANIELA ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/524389;1996;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE ELETTRONICO DELL'EDILIZIA;Qualità ambientale e progettazione;-0;2;-0;"CALABI, DANIELA ANNA;ALDO NORSA";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/525607;1985;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;EDILIZIA POPOLARE;Il progetto Dandora a Nairobi;-0;1;Edilizia Popolare Srl:via Cavour 179/A, I 00184 Rome Italy:011 39 06 47865461, Fax: 011 39 06 47865444;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/525608;1989;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;La città nelle infrastrutture;-0;2;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;"GUERRINI, LUCA;VENTURA N.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/525609;1989;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RASSEGNA;la città in movimento;-0;2;Editrice Compositori:Via Stalingrado 97/2, I 40128 Bologna Italy:011 39 051 3540111, EMAIL: 1865@compositori.it, INTERNET: http://www.compositori.it, Fax: 011 39 051 327877;"PINI D;GUERRINI, LUCA";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/525610;1989;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RASSEGNA;Spostamenti collettivi nella città: la Stadtbahn di Hannover;-0;2;Editrice Compositori:Via Stalingrado 97/2, I 40128 Bologna Italy:011 39 051 3540111, EMAIL: 1865@compositori.it, INTERNET: http://www.compositori.it, Fax: 011 39 051 327877;"GUERRINI, LUCA;IGNACCOLO M.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/525611;1990;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PAESAGGIO URBANO;La città delle ferrovie: il rinnovo delle grandi stazioni;-0;1;Maggioli Spa:Casella Postale 290, Div Periodici, I 47900 Rimini Italy:011 39 0541 628275, 011 39 0541 8008460, EMAIL: periodici@maggioli.it, INTERNET: http://www.maggioli.it/editore, Fax: 011 39 0541 622020;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/525612;1990;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;URBANISTICA;Un sistema gomma-ferro-acqua per Venezia;-0;1;INU Edizioni Srl:Piazza Farnese 44, I 00186 Rome Italy:011 39 06 68195562, EMAIL: inued@tin.it, INTERNET: http://www.inu.it, Fax: 011 39 06 68214773;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/525613;1991;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Piani, reti e contesto urbano. La Stadtbahn di Hannover ed il VAL di Lilla a confronto;-0;2;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;"GUERRINI, LUCA;IGNACCOLO M.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/525614;1996;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Strade a righe. Effetti percettivi nella segnaletica orizzontale per le strade residenziali;-0;1;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/525615;1997;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Aeroporti tra tecnologia e complessità urbana. Verso il territorio e la città;-0;1;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/525616;1997;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Aeroporti tra tecnologia e complessità urbana. Architetture della tecnica;-0;1;Masson SPA:via Flli Bressan 2, I 20126 Milan Italy:011 39 02 27074286, EMAIL: aboonamenti@masson.it, INTERNET: http://www.masson.it, Fax: 011 39 02 27074210;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/525617;1998;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;URBANISTICA DOSSIER;Sulle tracce della strada. Quattro progetti dimenticati;-0;1;INU Edizioni Srl Piazza Farnese, 44 00186 Roma - Italia;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/525618;2000;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARC. ARCHITETTURA RICERCA COMPOSIZIONE;Montaggi paralleli;-0;1;Grafiche BR, Mediglia;GUERRINI, LUCA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/526745;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;COMPLESSITÀ E SOSTENIBILITÀ;Le Corbusier: note sull’archivio - articolazione temporale dell’opera;-0;1;Milano: Edizioni-Consorzio POLI.design.;NEBULONI, ATTILIO;-0;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/527687;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;POLITECNICO;La didattica del design;-0;3;-0;"PENATI, ANTONELLA VALERIA;BERTOLA, PAOLA;SEASSARO A.";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/527688;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;POLITECNICO;Le frontiere del design;-0;2;-0;"PENATI, ANTONELLA VALERIA;BERTOLA, PAOLA";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/527689;2008;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TAFTER JOURNAL;Progettare luoghi, territori, contesti. Una esperienza formativa e progettuale di meta-brand del territorio;-0;1;Roma : Monti&Taft   Esperienze e strumenti per cultura e territorio;LUPO, ELEONORA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/527704;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Textilebusiness;-0;1;Milano : Consorzio POLI.design;RAMPINO, LUCIA ROSA ELENA;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;ita;-0;http://hdl.handle.net/11311/527707;2000;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TINCTORIA;Ricerca nazionale Design Italia. Ruolo e potenzialità delle risorse progettuali.;STAMPA;2;Edizione Ariminum:Via Negroli 51, 20133 Milan Italy:011 39 2 70102026, Fax: 011 39 2 717346;"DE PAOLIS, ROBERTO;E. REDAELLI";nazionale;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng ita;ita;http://hdl.handle.net/11311/527708;2000;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARTIGIANATO TRA ARTE E DESIGN;Artigianato tessile comasco;STAMPA;1;Imago International-Milano;DE PAOLIS, ROBERTO;internazionale;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;tessuti tecnologici, tessili tecnici, tecnofibre;eng ita;ita;http://hdl.handle.net/11311/527710;2000;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TECHNE WORLD WIDE MAGAZINE;Tecnofibre;STAMPA;1;Medianet;DE PAOLIS, ROBERTO;internazionale;;;;;;;;;;;;;;
